Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
48_val,,,0.9931,0.0352,0.0011,0.0056,0.0140,111.63,170.56,119.21,133.80,1.0000,1.0000,1.0000,0.8124,0.0000,0.8094,0.0179,0.0005,0.0028
49,0.9120,6,,,,,,,,,,,,,,,,,,
49_val,,,0.9930,0.0343,0.0011,0.0054,0.0136,119.12,170.56,129.81,139.83,1.0000,1.0000,1.0000,0.8077,0.0000,0.8007,0.0175,0.0005,0.0027
50,0.9103,6,,,,,,,,,,,,,,,,,,
50_val,,,0.9931,0.0319,0.0011,0.0049,0.0126,129.31,170.56,140.84,146.91,1.0000,1.0000,1.0000,0.7927,0.0000,0.7801,0.0162,0.0005,0.0024
51,0.9099,6,,,,,,,,,,,,,,,,,,
51_val,,,0.9929,0.0337,0.0011,0.0051,0.0133,113.11,170.56,124.74,136.14,1.0000,1.0000,1.0000,0.8041,0.0000,0.7885,0.0172,0.0005,0.0025
52,0.9088,6,,,,,,,,,,,,,,,,,,
52_val,,,0.9927,0.0370,0.0011,0.0061,0.0147,111.29,170.56,118.72,133.52,1.0000,1.0000,1.0000,0.8219,0.0000,0.8246,0.0188,0.0005,0.0031
53,0.9097,6,,,,,,,,,,,,,,,,,,
53_val,,,0.9927,0.0378,0.0011,0.0062,0.0150,111.31,170.56,119.18,133.68,1.0000,1.0000,1.0000,0.8257,0.0000,0.8286,0.0192,0.0005,0.0031
54,0.9037,6,,,,,,,,,,,,,,,,,,
54_val,,,0.9925,0.0378,0.0011,0.0062,0.0150,110.94,170.56,118.46,133.32,1.0000,1.0000,1.0000,0.8260,0.0000,0.8264,0.0193,0.0005,0.0031
55,0.9097,6,,,,,,,,,,,,,,,,,,
55_val,,,0.9921,0.0384,0.0011,0.0063,0.0153,110.86,170.56,118.51,133.31,1.0000,1.0000,1.0000,0.8289,0.0000,0.8301,0.0196,0.0005,0.0032
56,0.9011,6,,,,,,,,,,,,,,,,,,
56_val,,,0.9922,0.0390,0.0011,0.0064,0.0155,110.70,170.56,118.45,133.23,1.0000,1.0000,1.0000,0.8317,0.0000,0.8322,0.0199,0.0005,0.0032
57,0.9016,6,,,,,,,,,,,,,,,,,,
57_val,,,0.9907,0.0464,0.0011,0.0075,0.0183,110.24,170.56,118.36,133.05,1.0000,1.0000,1.0000,0.8594,0.0000,0.8585,0.0237,0.0005,0.0038
58,0.8817,6,,,,,,,,,,,,,,,,,,
58_val,,,0.9902,0.0453,0.0011,0.0078,0.0181,110.25,170.56,118.54,133.11,1.0000,1.0000,1.0000,0.8558,0.0000,0.8638,0.0232,0.0005,0.0039
59,0.8766,6,,,,,,,,,,,,,,,,,,
59_val,,,0.9902,0.0450,0.0011,0.0083,0.0181,110.43,170.56,118.43,133.14,1.0000,1.0000,1.0000,0.8547,0.0000,0.8718,0.0230,0.0005,0.0042
60,0.8760,6,,,,,,,,,,,,,,,,,,
60_val,,,0.9879,0.0596,0.0011,0.0116,0.0241,111.05,170.20,119.07,133.44,1.0000,1.0000,1.0000,0.8922,0.0003,0.9086,0.0307,0.0005,0.0058
61,0.8544,6,,,,,,,,,,,,,,,,,,
61_val,,,0.9873,0.0568,0.0011,0.0112,0.0230,110.80,169.86,119.58,133.41,1.0000,1.0000,1.0000,0.8864,0.0010,0.9048,0.0292,0.0006,0.0056
62,0.8451,6,,,,,,,,,,,,,,,,,,
62_val,,,0.9870,0.0551,0.0011,0.0116,0.0226,110.75,169.58,118.70,133.01,1.0000,1.0000,1.0000,0.8827,0.0014,0.9080,0.0283,0.0006,0.0058
63,0.8410,6,,,,,,,,,,,,,,,,,,
63_val,,,0.9866,0.0554,0.0011,0.0116,0.0227,110.68,169.31,118.39,132.79,1.0000,1.0000,1.0000,0.8834,0.0020,0.9083,0.0285,0.0006,0.0058
64,0.8402,6,,,,,,,,,,,,,,,,,,
64_val,,,0.9858,0.0590,0.0011,0.0121,0.0241,110.88,169.32,118.61,132.94,1.0000,1.0000,1.0000,0.8910,0.0022,0.9125,0.0304,0.0006,0.0061
65,0.8349,6,,,,,,,,,,,,,,,,,,
65_val,,,0.9851,0.0599,0.0011,0.0126,0.0245,110.93,169.26,119.08,133.09,1.0000,1.0000,1.0000,0.8927,0.0024,0.9156,0.0309,0.0006,0.0063
66,0.8263,6,,,,,,,,,,,,,,,,,,
66_val,,,0.9843,0.0621,0.0011,0.0138,0.0257,110.89,168.85,119.02,132.92,1.0000,1.0000,1.0000,0.8968,0.0034,0.9231,0.0321,0.0006,0.0069
67,0.8220,6,,,,,,,,,,,,,,,,,,
67_val,,,0.9836,0.0652,0.0011,0.0144,0.0269,111.02,168.85,118.53,132.80,1.0000,1.0000,1.0000,0.9019,0.0034,0.9265,0.0337,0.0006,0.0073
68,0.8160,6,,,,,,,,,,,,,,,,,,
68_val,,,0.9826,0.0685,0.0011,0.0151,0.0282,110.91,169.22,117.66,132.60,0.9999,1.0000,1.0000,0.9070,0.0021,0.9297,0.0355,0.0006,0.0076
69,0.8104,6,,,,,,,,,,,,,,,,,,
69_val,,,0.9716,0.0900,0.0011,0.0254,0.0388,110.84,168.55,116.20,131.86,0.9977,1.0000,1.0000,0.9310,0.0049,0.9587,0.0471,0.0006,0.0129
70,0.7103,6,,,,,,,,,,,,,,,,,,
70_val,,,0.9681,0.0988,0.0011,0.0259,0.0419,110.09,169.26,116.04,131.80,0.9924,1.0000,1.0000,0.9381,0.0027,0.9596,0.0520,0.0006,0.0131
71,0.6882,6,,,,,,,,,,,,,,,,,,
71_val,,,0.9632,0.1124,0.0011,0.0321,0.0485,109.73,169.25,116.01,131.66,0.9893,1.0000,1.0000,0.9466,0.0028,0.9675,0.0596,0.0006,0.0163
72,0.6537,6,,,,,,,,,,,,,,,,,,
72_val,,,0.9562,0.1374,0.0011,0.0440,0.0608,109.64,169.29,114.39,131.11,0.9788,1.0000,1.0000,0.9580,0.0027,0.9766,0.0739,0.0006,0.0225
73,0.6422,6,,,,,,,,,,,,,,,,,,
73_val,,,0.9517,0.1524,0.0011,0.0497,0.0677,109.85,169.28,113.36,130.83,0.9713,1.0000,1.0000,0.9632,0.0027,0.9794,0.0827,0.0006,0.0255
74,0.6295,6,,,,,,,,,,,,,,,,,,
74_val,,,0.9499,0.1541,0.0011,0.0521,0.0691,110.21,169.30,113.15,130.88,0.9733,1.0000,1.0000,0.9636,0.0071,0.9804,0.0837,0.0006,0.0267
75,0.6166,6,,,,,,,,,,,,,,,,,,
75_val,,,0.9443,0.1711,0.0014,0.0655,0.0794,111.00,156.34,110.67,126.00,0.9679,1.0000,1.0000,0.9680,0.2231,0.9847,0.0938,0.0007,0.0339
76,0.5946,6,,,,,,,,,,,,,,,,,,
76_val,,,0.9352,0.2047,0.0017,0.0845,0.0970,111.43,157.50,107.61,125.51,0.9586,1.0000,1.0000,0.9747,0.3532,0.9883,0.1146,0.0008,0.0441
76_val,,,0.8223,0.3130,0.0041,0.3815,0.2329,111.04,130.57,85.94,109.18,0.7317,1.0000,0.9277,0.9899,0.7339,0.9984,0.1991,0.0021,0.2401
77,0.4763,6,,,,,,,,,,,,,,,,,,
78,0.4753,6,,,,,,,,,,,,,,,,,,
78_val,,,0.7745,0.3591,0.0977,0.3383,0.2650,113.35,102.96,83.24,99.85,0.9213,1.0000,1.0000,0.9890,0.9898,0.9979,0.2230,0.0513,0.2036
79,0.3585,6,,,,,,,,,,,,,,,,,,
79_val,,,0.7510,0.4105,0.1103,0.3834,0.3014,112.98,99.31,82.10,98.13,0.9387,1.0000,1.0000,0.9910,0.9911,0.9983,0.2627,0.0584,0.2372
80,0.3568,6,,,,,,,,,,,,,,,,,,
80_val,,,0.7390,0.4453,0.1109,0.3973,0.3178,112.44,98.16,81.68,97.42,0.9426,1.0000,1.0000,0.9922,0.9912,0.9984,0.2915,0.0587,0.2479
81,0.3774,6,,,,,,,,,,,,,,,,,,
81_val,,,0.7194,0.5130,0.1191,0.4142,0.3487,111.24,96.95,80.06,96.08,0.9408,1.0000,1.0000,0.9941,0.9919,0.9985,0.3526,0.0633,0.2612
82,0.3302,6,,,,,,,,,,,,,,,,,,
82_val,,,0.6733,0.6156,0.1735,0.4781,0.4224,112.47,84.25,78.97,91.90,0.9602,1.0000,1.0000,0.9960,0.9948,0.9988,0.4530,0.0950,0.3141
83,0.3227,6,,,,,,,,,,,,,,,,,,
83_val,,,0.6758,0.6161,0.1818,0.4617,0.4199,106.09,85.73,78.75,90.19,0.9445,1.0000,1.0000,0.9962,0.9950,0.9987,0.4572,0.1000,0.3002
84,0.3079,6,,,,,,,,,,,,,,,,,,
84_val,,,0.6731,0.6251,0.1816,0.4490,0.4186,101.31,83.96,79.09,88.12,0.9485,1.0000,1.0000,0.9963,0.9950,0.9987,0.4662,0.0999,0.2895
85,0.2910,6,,,,,,,,,,,,,,,,,,
85_val,,,0.6365,0.7419,0.2030,0.4745,0.4732,79.90,82.55,77.08,79.84,0.9542,1.0000,1.0000,0.9979,0.9957,0.9988,0.6069,0.1130,0.3111
86,0.2838,6,,,,,,,,,,,,,,,,,,
86_val,,,0.6195,0.7371,0.2507,0.5197,0.5025,99.23,83.29,77.89,86.80,0.9422,1.0000,0.9992,0.9979,0.9967,0.9990,0.6053,0.1433,0.3512
87,0.2640,6,,,,,,,,,,,,,,,,,,
87_val,,,0.6362,0.5000,0.2558,0.6142,0.4567,115.75,82.64,72.96,90.45,0.9968,1.0000,0.9947,0.9932,0.9968,0.9993,0.3337,0.1466,0.4443
88,0.2603,6,,,,,,,,,,,,,,,,,,
88_val,,,0.6695,0.6463,0.1701,0.3914,0.4026,114.06,81.84,79.68,91.86,0.9708,1.0000,1.0000,0.9965,0.9946,0.9983,0.4843,0.0930,0.2433
89,0.2681,6,,,,,,,,,,,,,,,,,,
89_val,,,0.6008,0.8278,0.2288,0.4822,0.5129,65.32,81.41,73.17,73.30,0.9449,1.0000,1.0000,0.9988,0.9963,0.9988,0.7366,0.1291,0.3177
90,0.2318,6,,,,,,,,,,,,,,,,,,
90_val,,,0.5784,0.8354,0.3012,0.5636,0.5667,55.61,80.42,47.66,61.23,0.8861,1.0000,0.9992,0.9992,0.9974,0.9992,0.7903,0.1773,0.3924
91,0.2310,6,,,,,,,,,,,,,,,,,,
91_val,,,0.5914,0.8142,0.2653,0.4838,0.5211,69.76,79.86,72.04,73.89,0.9621,1.0000,1.0000,0.9986,0.9970,0.9989,0.7058,0.1529,0.3191
92,0.2288,6,,,,,,,,,,,,,,,,,,
92_val,,,0.6295,0.6768,0.2227,0.4417,0.4471,92.13,80.29,78.92,83.78,0.9814,1.0000,1.0000,0.9969,0.9962,0.9986,0.5165,0.1253,0.2834
93,0.2268,6,,,,,,,,,,,,,,,,,,
93_val,,,0.5732,0.8300,0.2628,0.5141,0.5356,64.80,78.97,60.71,68.16,0.9678,1.0000,1.0000,0.9988,0.9969,0.9990,0.7265,0.1513,0.3460
94,0.2778,6,,,,,,,,,,,,,,,,,,
94_val,,,0.5772,0.8028,0.2623,0.5531,0.5394,61.39,80.26,73.13,71.60,0.9060,1.0000,0.9989,0.9988,0.9969,0.9991,0.7206,0.1510,0.3824
95,0.2283,6,,,,,,,,,,,,,,,,,,
95_val,,,0.5867,0.7976,0.2965,0.5066,0.5336,69.56,79.64,58.38,69.19,0.9375,1.0000,0.9977,0.9986,0.9974,0.9990,0.6941,0.1741,0.3395
96,0.2660,6,,,,,,,,,,,,,,,,,,
96_val,,,0.6288,0.6338,0.2135,0.4328,0.4267,111.73,80.24,76.50,89.49,0.9952,1.0000,1.0000,0.9961,0.9959,0.9986,0.4650,0.1195,0.2762
97,0.1907,6,,,,,,,,,,,,,,,,,,
97_val,,,0.5999,0.6505,0.2071,0.5011,0.4529,84.12,84.40,80.46,83.00,0.9961,1.0000,1.0000,0.9964,0.9958,0.9989,0.4829,0.1155,0.3343
98,0.2642,6,,,,,,,,,,,,,,,,,,
98_val,,,0.5118,0.8761,0.4583,0.6594,0.6646,18.83,71.37,25.50,38.57,0.8925,0.9978,0.9886,0.9995,0.9987,0.9995,0.8604,0.2975,0.4947
