Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
26_val,,,0.9955,0.0118,0.0013,0.0013,0.0048,138.38,163.30,163.26,154.98,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0059,0.0007,0.0006
27,0.9987,5,,,,,,,,,,,,,,,,,,
27_val,,,0.9952,0.0118,0.0013,0.0013,0.0048,138.38,163.30,163.25,154.98,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0059,0.0007,0.0006
28,0.9952,5,,,,,,,,,,,,,,,,,,
28_val,,,0.9949,0.0118,0.0013,0.0013,0.0048,138.38,163.30,163.22,154.97,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0059,0.0007,0.0006
29,0.9940,5,,,,,,,,,,,,,,,,,,
29_val,,,0.9932,0.0118,0.0013,0.0013,0.0048,138.38,163.30,160.27,153.98,1.0000,1.0000,1.0000,0.0000,0.0000,0.0362,0.0059,0.0007,0.0007
30,0.9616,5,,,,,,,,,,,,,,,,,,
30_val,,,0.9930,0.0118,0.0013,0.0013,0.0048,138.38,163.30,157.52,153.07,1.0000,1.0000,1.0000,0.0000,0.0000,0.0449,0.0059,0.0007,0.0007
31,0.9587,5,,,,,,,,,,,,,,,,,,
31_val,,,0.9933,0.0118,0.0013,0.0014,0.0048,138.38,163.30,156.25,152.64,1.0000,1.0000,1.0000,0.0000,0.0000,0.0718,0.0059,0.0007,0.0007
32,0.9640,5,,,,,,,,,,,,,,,,,,
32_val,,,0.9924,0.0118,0.0013,0.0014,0.0048,138.38,163.30,155.78,152.49,1.0000,1.0000,1.0000,0.0000,0.0000,0.0944,0.0059,0.0007,0.0007
33,0.9501,5,,,,,,,,,,,,,,,,,,
33_val,,,0.9921,0.0118,0.0013,0.0015,0.0049,138.38,163.30,152.74,151.47,1.0000,1.0000,1.0000,0.0000,0.0000,0.1398,0.0059,0.0007,0.0007
34,0.9506,5,,,,,,,,,,,,,,,,,,
34_val,,,0.9920,0.0118,0.0013,0.0016,0.0049,138.22,163.30,148.93,150.15,1.0000,1.0000,1.0000,0.0013,0.0000,0.2254,0.0059,0.0007,0.0008
35,0.9533,5,,,,,,,,,,,,,,,,,,
35_val,,,0.9918,0.0125,0.0013,0.0019,0.0053,129.94,163.30,148.79,147.34,1.0000,1.0000,1.0000,0.0602,0.0000,0.3378,0.0063,0.0007,0.0010
36,0.9343,5,,,,,,,,,,,,,,,,,,
36_val,,,0.9911,0.0411,0.0013,0.0047,0.0157,89.29,163.30,115.88,122.82,1.0000,1.0000,1.0000,0.7223,0.0000,0.7328,0.0210,0.0007,0.0024
37,0.9184,5,,,,,,,,,,,,,,,,,,
37_val,,,0.9906,0.0423,0.0013,0.0048,0.0162,88.69,163.30,114.48,122.16,1.0000,1.0000,1.0000,0.7306,0.0000,0.7397,0.0216,0.0007,0.0024
38,0.9173,5,,,,,,,,,,,,,,,,,,
38_val,,,0.9900,0.0434,0.0013,0.0049,0.0165,88.48,163.30,114.97,122.25,1.0000,1.0000,1.0000,0.7374,0.0000,0.7444,0.0222,0.0007,0.0025
38_val,,,0.9898,0.0448,0.0013,0.0050,0.0171,88.21,163.30,113.75,121.75,1.0000,1.0000,1.0000,0.7464,0.0000,0.7473,0.0229,0.0007,0.0025
39,0.9130,5,,,,,,,,,,,,,,,,,,
39_val,,,0.9900,0.0462,0.0013,0.0051,0.0176,88.06,163.30,113.33,121.56,1.0000,1.0000,1.0000,0.7545,0.0000,0.7542,0.0237,0.0007,0.0026
40,0.9254,5,,,,,,,,,,,,,,,,,,
40_val,,,0.9920,0.0466,0.0013,0.0050,0.0176,88.29,163.30,127.33,126.31,1.0000,1.0000,1.0000,0.7566,0.0000,0.7457,0.0239,0.0007,0.0025
41,0.9650,5,,,,,,,,,,,,,,,,,,
41_val,,,0.9883,0.0549,0.0013,0.0058,0.0207,87.26,163.30,111.11,120.56,1.0000,1.0000,1.0000,0.7951,0.0000,0.7835,0.0282,0.0007,0.0029
42,0.9123,5,,,,,,,,,,,,,,,,,,
42_val,,,0.9885,0.0566,0.0013,0.0062,0.0214,86.96,163.30,110.50,120.25,1.0000,1.0000,1.0000,0.8016,0.0000,0.7952,0.0291,0.0007,0.0031
43,0.9076,5,,,,,,,,,,,,,,,,,,
43_val,,,0.9886,0.0573,0.0013,0.0063,0.0216,86.80,163.30,110.31,120.13,1.0000,1.0000,1.0000,0.8043,0.0000,0.7987,0.0295,0.0007,0.0031
44,0.9071,5,,,,,,,,,,,,,,,,,,
44_val,,,0.9891,0.0574,0.0013,0.0063,0.0217,86.77,163.30,110.39,120.15,1.0000,1.0000,1.0000,0.8046,0.0000,0.7986,0.0296,0.0007,0.0031
45,0.9040,5,,,,,,,,,,,,,,,,,,
45_val,,,0.9880,0.0574,0.0013,0.0064,0.0217,86.77,163.30,110.08,120.05,1.0000,1.0000,1.0000,0.8045,0.0000,0.8034,0.0295,0.0007,0.0032
46,0.9037,5,,,,,,,,,,,,,,,,,,
46_val,,,0.9883,0.0584,0.0013,0.0065,0.0221,86.64,163.30,109.90,119.94,1.0000,1.0000,1.0000,0.8079,0.0000,0.8068,0.0301,0.0007,0.0033
47,0.8912,5,,,,,,,,,,,,,,,,,,
47_val,,,0.9883,0.0590,0.0013,0.0067,0.0224,86.52,163.30,109.66,119.83,1.0000,1.0000,1.0000,0.8102,0.0000,0.8121,0.0304,0.0007,0.0034
48,0.8874,5,,,,,,,,,,,,,,,,,,
48_val,,,0.9881,0.0599,0.0013,0.0068,0.0227,86.31,163.30,109.33,119.65,1.0000,1.0000,1.0000,0.8133,0.0000,0.8157,0.0309,0.0007,0.0034
49,0.8860,5,,,,,,,,,,,,,,,,,,
49_val,,,0.9878,0.0608,0.0013,0.0069,0.0230,86.27,163.30,109.23,119.60,1.0000,1.0000,1.0000,0.8161,0.0000,0.8172,0.0313,0.0007,0.0035
50,0.9115,5,,,,,,,,,,,,,,,,,,
50_val,,,0.9881,0.0584,0.0013,0.0066,0.0221,86.61,163.30,109.68,119.86,1.0000,1.0000,1.0000,0.8080,0.0000,0.8093,0.0301,0.0007,0.0033
51,0.8970,5,,,,,,,,,,,,,,,,,,
51_val,,,0.9878,0.0626,0.0013,0.0075,0.0238,85.91,163.30,108.72,119.31,1.0000,1.0000,1.0000,0.8218,0.0000,0.8315,0.0323,0.0007,0.0037
52,0.8822,5,,,,,,,,,,,,,,,,,,
52_val,,,0.9878,0.0642,0.0013,0.0077,0.0244,85.73,163.30,108.28,119.10,1.0000,1.0000,1.0000,0.8265,0.0000,0.8370,0.0332,0.0007,0.0039
53,0.8846,5,,,,,,,,,,,,,,,,,,
53_val,,,0.9874,0.0642,0.0013,0.0077,0.0244,85.48,163.30,108.08,118.95,1.0000,1.0000,1.0000,0.8266,0.0000,0.8370,0.0332,0.0007,0.0039
54,0.9031,5,,,,,,,,,,,,,,,,,,
54_val,,,0.9869,0.0645,0.0013,0.0078,0.0245,85.43,163.30,107.92,118.88,1.0000,1.0000,1.0000,0.8273,0.0000,0.8387,0.0333,0.0007,0.0039
55,0.8840,5,,,,,,,,,,,,,,,,,,
55_val,,,0.9872,0.0656,0.0013,0.0079,0.0249,85.20,163.30,107.78,118.76,1.0000,1.0000,1.0000,0.8304,0.0000,0.8399,0.0339,0.0007,0.0039
56,0.8793,5,,,,,,,,,,,,,,,,,,
56_val,,,0.9842,0.0838,0.0013,0.0100,0.0317,82.72,163.30,104.34,116.78,1.0000,1.0000,1.0000,0.8698,0.0000,0.8748,0.0437,0.0007,0.0050
57,0.8773,5,,,,,,,,,,,,,,,,,,
57_val,,,0.9832,0.0816,0.0013,0.0106,0.0312,83.17,163.30,104.24,116.91,1.0000,1.0000,1.0000,0.8661,0.0000,0.8816,0.0426,0.0007,0.0053
58,0.8697,5,,,,,,,,,,,,,,,,,,
58_val,,,0.9831,0.0810,0.0013,0.0112,0.0312,83.70,163.30,104.22,117.07,1.0000,1.0000,1.0000,0.8649,0.0000,0.8886,0.0422,0.0007,0.0057
59,0.8629,5,,,,,,,,,,,,,,,,,,
59_val,,,0.9792,0.1079,0.0013,0.0155,0.0416,82.61,163.10,102.79,116.17,1.0000,1.0000,1.0000,0.9016,0.0002,0.9196,0.0570,0.0007,0.0078
60,0.8119,5,,,,,,,,,,,,,,,,,,
60_val,,,0.9779,0.1045,0.0013,0.0154,0.0404,82.72,162.88,102.87,116.16,1.0000,1.0000,1.0000,0.8980,0.0006,0.9190,0.0551,0.0007,0.0078
61,0.8100,5,,,,,,,,,,,,,,,,,,
61_val,,,0.9774,0.1024,0.0013,0.0156,0.0398,83.08,162.72,103.25,116.35,1.0000,1.0000,1.0000,0.8956,0.0009,0.9200,0.0539,0.0007,0.0079
62,0.8227,5,,,,,,,,,,,,,,,,,,
62_val,,,0.9767,0.1018,0.0013,0.0155,0.0396,82.93,162.56,103.30,116.26,1.0000,1.0000,1.0000,0.8950,0.0013,0.9195,0.0536,0.0007,0.0078
63,0.8295,5,,,,,,,,,,,,,,,,,,
63_val,,,0.9756,0.1099,0.0013,0.0161,0.0425,83.07,162.65,103.64,116.45,1.0000,1.0000,1.0000,0.9036,0.0012,0.9227,0.0582,0.0007,0.0081
64,0.8245,5,,,,,,,,,,,,,,,,,,
64_val,,,0.9743,0.1122,0.0013,0.0166,0.0434,83.16,162.52,104.31,116.66,1.0000,1.0000,1.0000,0.9058,0.0014,0.9251,0.0594,0.0007,0.0084
65,0.7830,5,,,,,,,,,,,,,,,,,,
65_val,,,0.9728,0.1178,0.0013,0.0178,0.0456,83.84,162.23,107.54,117.87,1.0000,1.0000,1.0000,0.9108,0.0022,0.9300,0.0626,0.0007,0.0090
66,0.7821,5,,,,,,,,,,,,,,,,,,
66_val,,,0.9715,0.1237,0.0013,0.0186,0.0479,83.45,162.16,104.29,116.64,1.0000,1.0000,1.0000,0.9156,0.0024,0.9332,0.0659,0.0007,0.0094
67,0.7878,5,,,,,,,,,,,,,,,,,,
67_val,,,0.9705,0.1346,0.0013,0.0174,0.0511,83.94,162.94,106.58,117.82,1.0000,1.0000,1.0000,0.9234,0.0005,0.9285,0.0721,0.0007,0.0088
68,0.7726,5,,,,,,,,,,,,,,,,,,
68_val,,,0.9482,0.1942,0.0014,0.0433,0.0796,84.03,161.64,99.27,114.98,0.9999,1.0000,1.0000,0.9506,0.0063,0.9720,0.1076,0.0007,0.0221
69,0.7111,5,,,,,,,,,,,,,,,,,,
69_val,,,0.9420,0.2026,0.0013,0.0407,0.0816,83.97,162.13,99.09,115.06,0.9996,1.0000,1.0000,0.9532,0.0029,0.9701,0.1127,0.0007,0.0208
70,0.6870,5,,,,,,,,,,,,,,,,,,
70_val,,,0.9329,0.2321,0.0013,0.0561,0.0965,84.24,161.97,99.20,115.14,0.9989,1.0000,1.0000,0.9607,0.0037,0.9787,0.1313,0.0007,0.0288
71,0.6186,5,,,,,,,,,,,,,,,,,,
71_val,,,0.9264,0.2572,0.0013,0.0677,0.1087,84.34,162.34,99.63,115.44,0.9970,1.0000,1.0000,0.9657,0.0020,0.9826,0.1476,0.0007,0.0350
72,0.6029,5,,,,,,,,,,,,,,,,,,
72_val,,,0.9168,0.2864,0.0013,0.0874,0.1250,84.24,162.05,99.79,115.36,0.9952,1.0000,1.0000,0.9705,0.0036,0.9868,0.1673,0.0007,0.0457
73,0.5812,5,,,,,,,,,,,,,,,,,,
73_val,,,0.9136,0.2859,0.0014,0.0918,0.1264,84.37,160.80,100.23,115.14,0.9923,1.0000,1.0000,0.9705,0.0065,0.9875,0.1670,0.0007,0.0481
74,0.6434,5,,,,,,,,,,,,,,,,,,
74_val,,,0.9052,0.3179,0.0019,0.1265,0.1488,84.11,150.65,97.37,110.71,0.9815,1.0000,1.0000,0.9750,0.2863,0.9912,0.1896,0.0009,0.0675
75,0.5607,5,,,,,,,,,,,,,,,,,,
75_val,,,0.8974,0.3541,0.0020,0.1345,0.1635,84.53,150.44,84.23,106.40,0.9713,1.0000,1.0000,0.9791,0.3291,0.9918,0.2165,0.0010,0.0721
75_val,,,0.7550,0.5141,0.0051,0.3726,0.2973,84.06,121.51,49.56,85.04,0.8879,1.0000,0.9531,0.9907,0.7397,0.9980,0.3618,0.0026,0.2315
76,0.5296,5,,,,,,,,,,,,,,,,,,
76_val,,,0.7369,0.5027,0.1296,0.2731,0.3018,85.66,91.57,69.26,82.16,0.9654,1.0000,0.9984,0.9888,0.9910,0.9966,0.3398,0.0693,0.1582
77,0.4377,5,,,,,,,,,,,,,,,,,,
77_val,,,0.7039,0.5424,0.1497,0.3345,0.3422,85.66,79.59,51.65,72.30,0.9484,1.0000,0.9990,0.9908,0.9924,0.9975,0.3798,0.0809,0.2009
78,0.3282,5,,,,,,,,,,,,,,,,,,
78_val,,,0.6925,0.5592,0.1500,0.3431,0.3508,85.23,81.47,58.38,75.03,0.9336,1.0000,0.9997,0.9916,0.9924,0.9976,0.3991,0.0811,0.2071
79,0.3104,5,,,,,,,,,,,,,,,,,,
79_val,,,0.6840,0.5737,0.1359,0.3467,0.3521,83.88,92.11,55.58,77.19,0.9124,1.0000,0.9997,0.9925,0.9914,0.9976,0.4184,0.0729,0.2097
80,0.3872,5,,,,,,,,,,,,,,,,,,
80_val,,,0.6537,0.5830,0.1711,0.4167,0.3903,85.16,79.91,36.89,67.32,0.8927,1.0000,0.9997,0.9930,0.9935,0.9982,0.4328,0.0936,0.2632
81,0.2918,5,,,,,,,,,,,,,,,,,,
81_val,,,0.6446,0.6251,0.1815,0.4078,0.4048,84.79,78.10,36.72,66.54,0.8961,1.0000,0.9997,0.9942,0.9939,0.9982,0.4799,0.0998,0.2562
82,0.2739,5,,,,,,,,,,,,,,,,,,
82_val,,,0.6552,0.6135,0.1839,0.3704,0.3893,84.96,77.69,36.81,66.49,0.8927,1.0000,1.0000,0.9939,0.9940,0.9978,0.4673,0.1013,0.2273
83,0.2605,5,,,,,,,,,,,,,,,,,,
83_val,,,0.6302,0.6297,0.1965,0.4233,0.4165,85.26,74.70,35.39,65.12,0.8330,1.0000,1.0000,0.9952,0.9945,0.9983,0.5061,0.1089,0.2685
84,0.2553,5,,,,,,,,,,,,,,,,,,
84_val,,,0.6003,0.6479,0.2224,0.5049,0.4584,84.97,76.75,35.24,65.66,0.8465,1.0000,1.0000,0.9954,0.9953,0.9988,0.5247,0.1251,0.3377
85,0.3469,5,,,,,,,,,,,,,,,,,,
85_val,,,0.5906,0.5221,0.2916,0.7115,0.5084,86.74,69.08,34.20,63.34,0.9199,1.0000,1.0000,0.9905,0.9967,0.9995,0.3645,0.1707,0.5522
86,0.2619,5,,,,,,,,,,,,,,,,,,
86_val,,,0.6679,0.6072,0.2005,0.2937,0.3671,85.19,77.24,46.36,69.60,0.8953,1.0000,1.0000,0.9937,0.9946,0.9970,0.4594,0.1114,0.1721
87,0.3372,5,,,,,,,,,,,,,,,,,,
87_val,,,0.6126,0.6501,0.2430,0.4176,0.4369,84.91,75.26,34.00,64.72,0.7637,1.0000,0.9994,0.9965,0.9958,0.9982,0.5660,0.1383,0.2640
88,0.2210,5,,,,,,,,,,,,,,,,,,
88_val,,,0.5509,0.6878,0.3446,0.6265,0.5530,82.41,66.60,30.95,59.99,0.6661,0.9997,0.9929,0.9984,0.9974,0.9993,0.7109,0.2082,0.4576
89,0.2511,5,,,,,,,,,,,,,,,,,,
89_val,,,0.6131,0.6322,0.2575,0.4013,0.4303,85.48,43.14,34.37,54.33,0.8164,1.0000,1.0000,0.9954,0.9961,0.9981,0.5158,0.1478,0.2510
90,0.2038,5,,,,,,,,,,,,,,,,,,
90_val,,,0.6348,0.5958,0.2273,0.3545,0.3925,85.64,44.14,35.35,55.04,0.8961,1.0000,1.0000,0.9934,0.9954,0.9977,0.4462,0.1282,0.2154
91,0.2058,5,,,,,,,,,,,,,,,,,,
91_val,,,0.5807,0.6340,0.2712,0.4892,0.4648,85.45,36.14,33.29,51.63,0.8200,1.0000,1.0000,0.9954,0.9964,0.9987,0.5168,0.1569,0.3238
92,0.1973,5,,,,,,,,,,,,,,,,,,
92_val,,,0.5466,0.6441,0.2815,0.6181,0.5146,84.25,65.38,30.59,60.07,0.7291,1.0000,0.9968,0.9968,0.9966,0.9992,0.5769,0.1638,0.4480
93,0.1958,5,,,,,,,,,,,,,,,,,,
93_val,,,0.5329,0.6444,0.3695,0.7315,0.5818,82.21,76.08,28.02,62.10,0.6078,1.0000,0.9942,0.9983,0.9977,0.9995,0.6856,0.2266,0.5786
94,0.1930,5,,,,,,,,,,,,,,,,,,
94_val,,,0.5871,0.6408,0.2565,0.4463,0.4479,84.78,72.36,34.21,63.78,0.8243,1.0000,1.0000,0.9955,0.9961,0.9984,0.5242,0.1471,0.2873
95,0.2946,5,,,,,,,,,,,,,,,,,,
95_val,,,0.5714,0.5758,0.2442,0.5481,0.4560,86.07,69.30,34.00,63.13,0.8560,1.0000,1.0000,0.9933,0.9958,0.9990,0.4338,0.1391,0.3775
96,0.3134,5,,,,,,,,,,,,,,,,,,
96_val,,,0.4955,0.5736,0.6104,0.9139,0.6993,82.03,80.98,1.00,54.67,0.4830,0.9982,0.9836,0.9988,0.9991,0.9999,0.7058,0.4396,0.8534
